latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,year
-34.14812,-56.76257,332.59,0.6,0.7,2020-09-19,1637,N,VIIRS,n,2,290.72,4.16,D,0,2020
-32.59697,-57.46666,333.38,0.64,0.72,2020-09-19,1637,N,VIIRS,n,2,291.36,6.45,D,0,2020
-34.5837,-56.51459,367.0,0.34,0.56,2020-09-19,1817,N,VIIRS,h,2,292.43,5.59,D,0,2020
-33.59117,-55.18352,328.29,0.42,0.61,2020-09-19,1817,N,VIIRS,n,2,284.85,1.71,D,0,2020
-34.44872,-56.99876,329.7,0.32,0.54,2020-09-19,1817,N,VIIRS,n,2,288.62,3.44,D,0,2020
-34.44998,-57.00396,326.7,0.64,0.54,2020-09-19,1817,N,VIIRS,n,2,288.93,3.0,D,0,2020
-34.14824,-56.76331,348.84,0.33,0.55,2020-09-19,1817,N,VIIRS,n,2,293.74,5.19,D,0,2020
-33.59253,-55.18138,335.44,0.42,0.61,2020-09-19,1817,N,VIIRS,n,2,286.1,3.03,D,0,2020
-34.58383,-56.51337,352.45,0.33,0.56,2020-09-19,1817,N,VIIRS,n,2,291.89,5.66,D,0,2020
-34.40557,-54.46954,327.57,0.43,0.62,2020-09-19,1817,N,VIIRS,n,2,286.31,2.42,D,0,2020
-31.73725,-56.1315,331.57,0.41,0.61,2020-09-19,1818,N,VIIRS,n,2,291.42,3.92,D,0,2020
-31.38692,-56.02476,336.84,0.42,0.61,2020-09-19,1818,N,VIIRS,n,2,291.59,4.26,D,0,2020
-31.387,-56.02227,330.2,0.42,0.61,2020-09-19,1818,N,VIIRS,n,2,290.81,3.08,D,0,2020
-31.73369,-56.13283,336.16,0.41,0.61,2020-09-19,1818,N,VIIRS,n,2,290.74,4.43,D,0,2020
-32.24363,-57.6809,334.1,0.33,0.55,2020-09-19,1818,N,VIIRS,n,2,294.1,2.14,D,0,2020
-31.79545,-55.51741,339.39,0.44,0.63,2020-09-19,1818,N,VIIRS,n,2,292.01,3.27,D,0,2020
-31.79347,-55.51558,325.75,0.44,0.63,2020-09-19,1818,N,VIIRS,n,2,290.59,2.21,D,0,2020
-31.79915,-55.5136,328.09,0.44,0.63,2020-09-19,1818,N,VIIRS,n,2,290.97,2.21,D,0,2020
-32.02959,-55.62002,326.39,0.43,0.62,2020-09-19,1818,N,VIIRS,n,2,292.59,2.71,D,0,2020
-32.73304,-57.25026,325.11,0.34,0.56,2020-09-19,1818,N,VIIRS,n,2,291.81,2.07,D,0,2020
-32.73652,-57.26452,367.0,0.34,0.56,2020-09-19,1818,N,VIIRS,h,2,294.49,9.6,D,0,2020
-32.5336,-55.25044,354.38,0.44,0.62,2020-09-19,1818,N,VIIRS,n,2,287.42,6.88,D,0,2020
-32.6824,-55.32618,336.32,0.43,0.62,2020-09-19,1818,N,VIIRS,n,2,286.58,5.15,D,0,2020
-32.75147,-55.16615,353.28,0.44,0.62,2020-09-19,1818,N,VIIRS,n,2,290.49,6.38,D,0,2020
-33.84521,-58.28178,341.91,0.56,0.51,2020-09-19,1818,N,VIIRS,n,2,294.21,6.62,D,0,2020
-33.8499,-58.28022,351.24,0.56,0.51,2020-09-19,1818,N,VIIRS,n,2,293.56,9.0,D,0,2020
-33.58839,-56.51692,331.96,0.35,0.57,2020-09-19,1818,N,VIIRS,n,2,288.9,2.1,D,0,2020
-34.72346,-55.27764,296.19,0.37,0.58,2020-09-20,356,N,VIIRS,n,2,276.53,0.66,N,0,2020
-33.189,-53.70283,333.25,0.73,0.76,2020-09-20,1618,N,VIIRS,n,2,289.77,4.06,D,0,2020
-34.78938,-56.31784,367.0,0.38,0.43,2020-09-20,1758,N,VIIRS,h,2,294.86,13.04,D,0,2020
-34.29219,-54.49704,338.89,0.49,0.48,2020-09-20,1758,N,VIIRS,n,2,292.92,6.57,D,0,2020
-33.47537,-54.86667,346.83,0.48,0.48,2020-09-20,1759,N,VIIRS,n,2,296.3,8.31,D,0,2020
-33.29274,-54.11718,325.69,0.54,0.5,2020-09-20,1759,N,VIIRS,n,2,292.79,3.13,D,0,2020
-33.18874,-53.68775,349.75,0.57,0.52,2020-09-20,1759,N,VIIRS,n,2,311.23,41.69,D,0,2020
-33.19016,-53.69383,344.65,0.57,0.52,2020-09-20,1759,N,VIIRS,n,2,295.97,41.69,D,0,2020
-33.18685,-53.70145,367.0,0.57,0.52,2020-09-20,1759,N,VIIRS,h,2,292.54,12.07,D,0,2020
-33.18543,-53.69537,351.95,0.57,0.52,2020-09-20,1759,N,VIIRS,n,2,295.48,17.85,D,0,2020
-33.83566,-56.84914,342.05,0.56,0.43,2020-09-20,1759,N,VIIRS,n,2,295.91,6.62,D,0,2020
-33.83558,-56.85155,330.38,0.56,0.43,2020-09-20,1759,N,VIIRS,n,2,295.56,7.39,D,0,2020
-33.94514,-58.30605,344.34,0.48,0.4,2020-09-20,1759,N,VIIRS,n,2,297.49,5.15,D,0,2020
-33.92742,-58.29436,330.63,0.48,0.4,2020-09-20,1759,N,VIIRS,n,2,299.05,3.46,D,0,2020
-33.92841,-58.29958,333.0,0.48,0.4,2020-09-20,1759,N,VIIRS,n,2,300.78,4.8,D,0,2020
-33.92473,-58.30059,334.39,0.48,0.4,2020-09-20,1759,N,VIIRS,n,2,301.39,3.28,D,0,2020
-33.3785,-55.92022,339.9,0.43,0.46,2020-09-20,1759,N,VIIRS,n,2,298.38,11.15,D,0,2020
-32.28764,-54.821,367.0,0.52,0.5,2020-09-20,1759,N,VIIRS,h,2,295.4,8.83,D,0,2020
-31.8275,-55.52925,340.29,0.48,0.48,2020-09-20,1759,N,VIIRS,n,2,294.73,4.11,D,0,2020
-31.56583,-55.9021,326.88,0.47,0.47,2020-09-20,1759,N,VIIRS,n,2,296.57,2.12,D,0,2020
-31.55532,-55.91381,327.93,0.47,0.47,2020-09-20,1759,N,VIIRS,n,2,296.51,4.03,D,0,2020
-31.55098,-55.91509,326.64,0.47,0.47,2020-09-20,1759,N,VIIRS,l,2,298.92,3.25,D,0,2020
-31.54566,-55.9117,331.42,0.47,0.47,2020-09-20,1759,N,VIIRS,n,2,294.59,3.25,D,0,2020
-33.94774,-54.53642,341.32,0.49,0.49,2020-09-20,1759,N,VIIRS,n,2,291.03,4.79,D,0,2020
-33.94149,-54.48706,341.05,0.5,0.49,2020-09-20,1759,N,VIIRS,n,2,293.25,4.53,D,0,2020
-33.51274,-54.03055,338.5,0.54,0.5,2020-09-20,1759,N,VIIRS,n,2,293.5,6.69,D,0,2020
-33.49627,-54.85464,337.99,0.48,0.48,2020-09-20,1759,N,VIIRS,n,2,294.54,3.2,D,0,2020
-33.95218,-54.53502,331.63,0.49,0.49,2020-09-20,1759,N,VIIRS,n,2,293.2,2.7,D,0,2020
-30.70005,-57.59631,338.71,0.39,0.44,2020-09-20,1800,N,VIIRS,n,2,300.46,2.34,D,0,2020
-30.30291,-57.60443,338.34,0.4,0.44,2020-09-20,1800,N,VIIRS,n,2,298.37,8.02,D,0,2020
-30.30208,-57.6003,341.55,0.4,0.44,2020-09-20,1800,N,VIIRS,n,2,301.04,8.02,D,0,2020
-30.69602,-57.59739,327.76,0.39,0.44,2020-09-20,1800,N,VIIRS,n,2,300.14,2.34,D,0,2020
-30.30614,-57.59922,337.18,0.4,0.44,2020-09-20,1800,N,VIIRS,n,2,300.52,8.02,D,0,2020
-33.89768,-57.25488,336.39,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,296.6,63.1,D,0,2020
-33.47196,-54.86097,325.58,0.44,0.38,2020-09-21,1740,N,VIIRS,n,2,296.92,2.01,D,0,2020
-33.17467,-53.7001,333.99,0.49,0.4,2020-09-21,1740,N,VIIRS,n,2,293.4,4.24,D,0,2020
-33.93308,-58.30128,348.51,0.38,0.36,2020-09-21,1740,N,VIIRS,n,2,284.79,4.68,D,0,2020
-33.19883,-53.97062,345.12,0.48,0.4,2020-09-21,1740,N,VIIRS,n,2,295.42,6.06,D,0,2020
-33.92974,-58.302,344.8,0.38,0.36,2020-09-21,1740,N,VIIRS,n,2,281.79,4.68,D,0,2020
-33.33815,-54.80421,344.2,0.44,0.38,2020-09-21,1740,N,VIIRS,n,2,291.81,10.24,D,0,2020
-34.71326,-56.38636,330.87,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,290.54,3.96,D,0,2020
-34.63926,-56.49219,330.11,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,290.02,2.76,D,0,2020
-34.20426,-54.11642,333.3,0.46,0.39,2020-09-21,1740,N,VIIRS,n,2,292.55,4.64,D,0,2020
-34.20518,-54.12134,333.29,0.45,0.39,2020-09-21,1740,N,VIIRS,n,2,291.21,4.64,D,0,2020
-34.20068,-54.1174,331.45,0.46,0.39,2020-09-21,1740,N,VIIRS,n,2,290.36,4.64,D,0,2020
-34.51313,-56.99212,328.15,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,295.31,1.37,D,0,2020
-34.47672,-56.80724,338.22,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,296.16,4.08,D,0,2020
-34.13985,-54.83813,345.54,0.43,0.38,2020-09-21,1740,N,VIIRS,n,2,297.57,5.57,D,0,2020
-34.67898,-56.09372,328.3,0.4,0.37,2020-09-21,1740,N,VIIRS,n,2,295.83,1.68,D,0,2020
-31.49737,-54.58343,329.28,0.47,0.4,2020-09-21,1740,N,VIIRS,n,2,295.37,2.68,D,0,2020
-31.65341,-54.94179,341.43,0.46,0.39,2020-09-21,1740,N,VIIRS,n,2,297.76,4.31,D,0,2020
-31.94153,-56.03382,330.49,0.42,0.37,2020-09-21,1740,N,VIIRS,n,2,296.25,3.92,D,0,2020
-32.56736,-57.61534,338.29,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,298.87,4.38,D,0,2020
-32.54634,-55.26698,329.48,0.43,0.38,2020-09-21,1740,N,VIIRS,n,2,295.54,1.56,D,0,2020
-33.16663,-58.35129,332.08,0.38,0.36,2020-09-21,1740,N,VIIRS,n,2,299.1,3.13,D,0,2020
-33.15762,-57.56605,333.96,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,298.2,3.82,D,0,2020
-34.13635,-54.83902,327.33,0.43,0.38,2020-09-21,1740,N,VIIRS,n,2,294.42,5.57,D,0,2020
-33.15697,-57.5619,329.96,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,299.55,3.82,D,0,2020
-34.04198,-54.60989,329.29,0.44,0.38,2020-09-21,1740,N,VIIRS,n,2,293.26,1.54,D,0,2020
-33.16031,-57.56116,331.9,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,295.77,6.51,D,0,2020
-34.84587,-56.10818,327.39,0.4,0.37,2020-09-21,1740,N,VIIRS,n,2,293.38,1.2,D,0,2020
-32.73363,-54.85118,337.78,0.45,0.39,2020-09-21,1740,N,VIIRS,n,2,298.97,9.84,D,0,2020
-32.60016,-53.87837,332.15,0.49,0.4,2020-09-21,1740,N,VIIRS,n,2,293.66,2.62,D,0,2020
-32.94604,-55.47453,337.77,0.42,0.38,2020-09-21,1740,N,VIIRS,n,2,301.67,15.76,D,0,2020
-33.33589,-57.6396,338.03,0.38,0.36,2020-09-21,1740,N,VIIRS,n,2,303.55,11.46,D,0,2020
-33.33923,-57.63887,333.21,0.38,0.36,2020-09-21,1740,N,VIIRS,n,2,301.83,11.46,D,0,2020
-32.96624,-54.89145,336.08,0.44,0.39,2020-09-21,1740,N,VIIRS,n,2,293.71,3.15,D,0,2020
-32.9912,-54.75709,327.69,0.45,0.39,2020-09-21,1740,N,VIIRS,n,2,295.75,1.79,D,0,2020
-33.56549,-57.42693,338.86,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,301.7,5.62,D,0,2020
-33.56883,-57.42618,329.22,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,298.97,5.62,D,0,2020
-33.45569,-56.38282,338.72,0.4,0.37,2020-09-21,1740,N,VIIRS,n,2,295.07,2.71,D,0,2020
-33.29826,-55.10725,345.76,0.43,0.38,2020-09-21,1740,N,VIIRS,n,2,299.14,11.71,D,0,2020
-33.76327,-57.7594,325.96,0.38,0.36,2020-09-21,1740,N,VIIRS,l,2,300.93,2.43,D,0,2020
-34.24641,-56.59473,334.05,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,294.59,3.4,D,0,2020
-34.2471,-56.599,330.24,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,294.76,2.28,D,0,2020
-34.36471,-57.58289,335.27,0.38,0.36,2020-09-21,1740,N,VIIRS,n,2,298.44,4.15,D,0,2020
-34.06735,-56.65657,346.69,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,298.28,8.12,D,0,2020
-34.06804,-56.66084,342.07,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,298.59,8.12,D,0,2020
-34.06399,-56.65736,343.15,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,309.44,22.37,D,0,2020
-34.06468,-56.66163,339.55,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,294.69,22.37,D,0,2020
-33.60025,-54.28688,336.41,0.46,0.39,2020-09-21,1740,N,VIIRS,n,2,294.61,11.34,D,0,2020
-33.90915,-56.67092,337.79,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,299.89,5.94,D,0,2020
-33.90984,-56.67517,335.11,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,299.45,3.61,D,0,2020
-33.90884,-56.75474,330.8,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,296.66,1.96,D,0,2020
-33.92373,-57.04071,326.92,0.39,0.36,2020-09-21,1740,N,VIIRS,l,2,296.99,2.29,D,0,2020
-33.92507,-57.04913,344.42,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,298.91,4.15,D,0,2020
-33.73651,-57.204,326.54,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,296.28,1.36,D,0,2020
-33.92383,-57.04863,333.85,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,299.53,5.56,D,0,2020
-33.6272,-55.30558,338.81,0.42,0.38,2020-09-21,1740,N,VIIRS,n,2,296.98,4.45,D,0,2020
-33.62374,-55.30646,338.25,0.42,0.38,2020-09-21,1740,N,VIIRS,n,2,296.11,4.45,D,0,2020
-33.87901,-57.02833,331.43,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,300.85,5.73,D,0,2020
-33.87566,-57.02911,331.09,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,295.53,5.73,D,0,2020
-33.90102,-57.25413,334.01,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,301.07,63.1,D,0,2020
-33.89835,-57.25908,367.0,0.39,0.36,2020-09-21,1740,N,VIIRS,h,2,330.1,63.1,D,0,2020
-33.8338,-56.8549,330.08,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,296.84,3.73,D,0,2020
-33.83601,-56.93326,332.03,0.39,0.36,2020-09-21,1740,N,VIIRS,n,2,298.28,3.36,D,0,2020
-31.52716,-57.99645,329.25,0.39,0.36,2020-09-21,1741,N,VIIRS,n,2,298.78,2.1,D,0,2020
-31.34431,-56.03844,331.47,0.42,0.38,2020-09-21,1741,N,VIIRS,n,2,298.66,5.6,D,0,2020
-31.52265,-56.34086,342.53,0.41,0.37,2020-09-21,1741,N,VIIRS,n,2,298.95,3.72,D,0,2020
-31.52535,-56.33574,342.42,0.41,0.37,2020-09-21,1741,N,VIIRS,n,2,301.25,4.85,D,0,2020
-31.81409,-58.02044,345.71,0.39,0.36,2020-09-21,1741,N,VIIRS,n,2,303.57,8.07,D,0,2020
-31.91758,-58.05458,333.11,0.38,0.36,2020-09-21,1741,N,VIIRS,n,2,300.12,4.48,D,0,2020
-31.56994,-55.62817,346.69,0.43,0.38,2020-09-21,1741,N,VIIRS,n,2,300.83,4.45,D,0,2020
-30.54364,-56.37465,333.03,0.42,0.38,2020-09-21,1741,N,VIIRS,n,2,301.24,4.23,D,0,2020
-30.54289,-56.37026,328.2,0.42,0.38,2020-09-21,1741,N,VIIRS,l,2,299.33,4.23,D,0,2020
-30.8531,-57.75678,332.07,0.39,0.36,2020-09-21,1741,N,VIIRS,n,2,300.08,3.19,D,0,2020
-31.21618,-57.86685,334.31,0.39,0.36,2020-09-21,1741,N,VIIRS,n,2,299.88,3.83,D,0,2020
-31.19224,-57.67294,345.58,0.39,0.36,2020-09-21,1741,N,VIIRS,n,2,300.74,4.05,D,0,2020
-31.19159,-57.66884,335.32,0.39,0.36,2020-09-21,1741,N,VIIRS,n,2,302.76,4.76,D,0,2020
-34.65205,-56.02681,331.13,0.45,0.39,2020-09-22,459,N,VIIRS,n,2,274.05,3.69,N,0,2020
-33.83904,-56.84277,297.33,0.42,0.38,2020-09-22,459,N,VIIRS,n,2,271.76,0.71,N,0,2020
-33.86483,-57.17555,313.89,0.41,0.37,2020-09-22,459,N,VIIRS,n,2,272.32,0.81,N,0,2020
-32.66389,-54.7118,326.7,0.39,0.36,2020-09-22,1721,N,VIIRS,l,2,298.12,1.55,D,0,2020
-33.95224,-55.12626,337.5,0.41,0.37,2020-09-22,1721,N,VIIRS,n,2,298.63,3.13,D,0,2020
-33.494,-56.0161,344.88,0.42,0.38,2020-09-22,1721,N,VIIRS,n,2,304.37,27.41,D,0,2020
-33.21441,-53.69317,337.81,0.38,0.36,2020-09-22,1721,N,VIIRS,n,2,295.42,4.01,D,3,2020
-33.93172,-58.30838,331.42,0.53,0.42,2020-09-22,1721,N,VIIRS,l,2,301.61,4.18,D,0,2020
-33.93497,-58.30194,339.63,0.53,0.42,2020-09-22,1721,N,VIIRS,n,2,302.77,7.69,D,0,2020
-33.83478,-54.16824,347.32,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,291.46,6.36,D,0,2020
-33.93431,-58.29612,332.84,0.53,0.42,2020-09-22,1721,N,VIIRS,n,2,301.72,7.69,D,0,2020
-33.83876,-54.17178,325.77,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,291.17,1.21,D,0,2020
-33.83814,-54.16754,343.97,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,295.74,6.36,D,0,2020
-33.8415,-54.16685,336.36,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,293.51,2.48,D,0,2020
-33.96296,-54.16087,341.4,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,295.63,11.92,D,0,2020
-34.06953,-54.82096,325.89,0.4,0.37,2020-09-22,1721,N,VIIRS,n,2,297.66,2.07,D,0,2020
-34.64691,-56.80965,333.47,0.46,0.39,2020-09-22,1721,N,VIIRS,n,2,300.42,3.2,D,0,2020
-34.41573,-54.83659,328.52,0.4,0.37,2020-09-22,1721,N,VIIRS,n,2,296.5,2.32,D,0,2020
-33.48676,-54.72569,329.92,0.4,0.37,2020-09-22,1721,N,VIIRS,n,2,296.31,1.8,D,0,2020
-33.51328,-56.19364,342.44,0.43,0.38,2020-09-22,1721,N,VIIRS,n,2,297.8,6.05,D,0,2020
-33.21011,-54.42055,337.55,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,296.22,8.14,D,0,2020
-33.20022,-54.89039,347.69,0.4,0.37,2020-09-22,1721,N,VIIRS,n,2,299.69,7.66,D,0,2020
-32.87407,-54.5766,325.74,0.39,0.36,2020-09-22,1721,N,VIIRS,l,2,298.78,2.06,D,0,2020
-32.67003,-54.70621,327.48,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,297.62,1.83,D,0,2020
-32.67062,-54.71041,327.52,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,297.43,1.57,D,0,2020
-32.66666,-54.7069,335.14,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,298.06,3.44,D,0,2020
-32.66726,-54.71111,330.44,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,298.07,1.55,D,0,2020
-32.66209,-54.69918,331.82,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,298.85,3.45,D,0,2020
-32.66269,-54.70338,327.33,0.39,0.36,2020-09-22,1721,N,VIIRS,l,2,297.55,3.44,D,0,2020
-32.65872,-54.69986,329.03,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,297.77,3.63,D,0,2020
-32.65932,-54.70407,334.09,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,298.32,3.31,D,0,2020
-32.66052,-54.71249,328.35,0.39,0.36,2020-09-22,1721,N,VIIRS,l,2,298.64,2.51,D,0,2020
-32.74803,-55.41628,345.46,0.4,0.37,2020-09-22,1721,N,VIIRS,n,2,298.15,3.84,D,0,2020
-32.72747,-55.42018,327.39,0.4,0.37,2020-09-22,1721,N,VIIRS,n,2,296.9,1.72,D,0,2020
-32.9179,-57.69967,334.61,0.48,0.4,2020-09-22,1721,N,VIIRS,n,2,284.83,6.58,D,0,2020
-32.91764,-57.70211,339.26,0.48,0.4,2020-09-22,1721,N,VIIRS,n,2,285.57,5.61,D,0,2020
-32.33419,-53.79571,330.12,0.38,0.36,2020-09-22,1721,N,VIIRS,n,2,296.92,2.3,D,0,2020
-32.28406,-54.32251,326.36,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,296.01,1.53,D,0,2020
-32.28071,-54.32318,336.92,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,296.02,3.13,D,0,2020
-33.9346,-58.30602,329.92,0.53,0.42,2020-09-22,1721,N,VIIRS,n,2,302.05,5.87,D,0,2020
-33.93398,-58.30019,352.77,0.53,0.42,2020-09-22,1721,N,VIIRS,n,2,305.25,5.87,D,0,2020
-33.42974,-53.96729,334.94,0.39,0.36,2020-09-22,1721,N,VIIRS,n,2,296.1,2.15,D,0,2020
-33.87786,-56.15648,331.92,0.43,0.38,2020-09-22,1721,N,VIIRS,n,2,295.52,6.36,D,0,2020
-33.9542,-55.83756,331.87,0.42,0.38,2020-09-22,1721,N,VIIRS,n,2,298.43,3.92,D,0,2020
-31.30654,-55.84962,339.38,0.41,0.37,2020-09-22,1722,N,VIIRS,n,2,301.05,4.53,D,0,2020
-31.7964,-55.84316,339.19,0.41,0.37,2020-09-22,1722,N,VIIRS,n,2,295.28,3.99,D,0,2020
-31.8964,-55.26263,344.89,0.4,0.37,2020-09-22,1722,N,VIIRS,n,2,299.63,7.81,D,0,2020
-30.53267,-57.23303,332.15,0.44,0.38,2020-09-22,1722,N,VIIRS,n,2,299.07,1.39,D,0,2020
-31.30311,-55.85028,346.58,0.41,0.37,2020-09-22,1722,N,VIIRS,n,2,298.06,4.43,D,0,2020
-32.31337,-57.92571,344.71,0.49,0.4,2020-09-22,1722,N,VIIRS,n,2,291.7,13.21,D,0,2020
-31.92957,-55.15207,331.05,0.4,0.37,2020-09-22,1722,N,VIIRS,n,2,298.36,1.6,D,0,2020
-32.03862,-55.98912,339.37,0.41,0.37,2020-09-22,1722,N,VIIRS,n,2,301.67,5.92,D,0,2020
-30.1684,-57.07443,333.86,0.43,0.38,2020-09-22,1722,N,VIIRS,n,2,301.09,4.2,D,0,2020
-30.4455,-57.65374,333.49,0.46,0.39,2020-09-22,1722,N,VIIRS,l,2,303.98,6.35,D,0,2020
-31.82182,-56.13547,333.05,0.42,0.37,2020-09-22,1722,N,VIIRS,n,2,302.52,4.48,D,0,2020
-31.61948,-56.20549,339.05,0.42,0.37,2020-09-22,1722,N,VIIRS,n,2,299.84,3.66,D,0,2020
-31.32111,-55.93095,332.89,0.41,0.37,2020-09-22,1722,N,VIIRS,n,2,299.05,3.73,D,0,2020
-30.44512,-57.65575,343.19,0.46,0.39,2020-09-22,1722,N,VIIRS,n,2,303.84,8.33,D,0,2020
-31.79474,-55.85686,333.99,0.41,0.37,2020-09-22,1722,N,VIIRS,n,2,294.89,2.27,D,0,2020
-34.64819,-55.83087,304.66,0.39,0.36,2020-09-23,440,N,VIIRS,n,2,279.66,1.13,N,0,2020
-32.76212,-53.86686,302.65,0.53,0.42,2020-09-23,1702,N,VIIRS,l,2,310.85,94.08,D,0,2020
-32.75819,-53.87154,340.92,0.53,0.42,2020-09-23,1702,N,VIIRS,n,2,284.8,5.91,D,0,2020
-32.75757,-53.86573,347.55,0.53,0.42,2020-09-23,1702,N,VIIRS,n,2,291.39,54.07,D,0,2020
-34.06244,-57.6162,342.18,0.58,0.52,2020-09-23,1702,N,VIIRS,n,2,295.58,15.03,D,0,2020
-32.75694,-53.85995,334.69,0.53,0.42,2020-09-23,1702,N,VIIRS,n,2,287.97,54.07,D,0,2020
-32.75754,-53.86166,335.06,0.53,0.42,2020-09-23,1702,N,VIIRS,n,2,285.97,7.13,D,0,2020
-32.75887,-53.87324,327.21,0.53,0.42,2020-09-23,1702,N,VIIRS,n,2,277.17,5.5,D,0,2020
-32.76212,-53.87096,325.26,0.53,0.42,2020-09-23,1702,N,VIIRS,n,2,274.72,5.91,D,0,2020
-32.76086,-53.85939,339.31,0.53,0.42,2020-09-23,1702,N,VIIRS,n,2,288.31,54.07,D,0,2020
-32.76148,-53.86515,367.0,0.53,0.42,2020-09-23,1702,N,VIIRS,h,2,329.65,54.07,D,0,2020
-32.7654,-53.86457,341.24,0.53,0.42,2020-09-23,1702,N,VIIRS,n,2,283.55,7.01,D,0,2020
-33.37445,-58.07067,334.78,0.61,0.53,2020-09-23,1702,N,VIIRS,n,2,296.65,8.49,D,0,2020
-33.37379,-58.0698,339.12,0.61,0.53,2020-09-23,1702,N,VIIRS,n,2,297.21,3.42,D,0,2020
-33.53726,-57.42394,339.16,0.56,0.52,2020-09-23,1702,N,VIIRS,n,2,296.17,6.04,D,0,2020
-33.5357,-57.4226,339.29,0.56,0.52,2020-09-23,1702,N,VIIRS,n,2,296.1,8.71,D,0,2020
-33.90656,-58.15577,333.52,0.62,0.54,2020-09-23,1702,N,VIIRS,n,2,295.24,2.69,D,0,2020
-34.06208,-57.61745,340.22,0.58,0.52,2020-09-23,1702,N,VIIRS,n,2,293.08,4.71,D,0,2020
-32.7582,-53.86744,347.1,0.53,0.42,2020-09-23,1702,N,VIIRS,n,2,290.17,5.5,D,0,2020
-34.067,-57.61692,343.51,0.58,0.52,2020-09-23,1702,N,VIIRS,n,2,292.87,4.86,D,0,2020
-31.59555,-57.87081,343.25,0.57,0.52,2020-09-23,1703,N,VIIRS,n,2,301.95,9.64,D,0,2020
-30.28153,-57.57487,338.39,0.53,0.5,2020-09-23,1703,N,VIIRS,n,2,303.43,9.55,D,0,2020
-30.28099,-57.56927,339.8,0.53,0.5,2020-09-23,1703,N,VIIRS,n,2,301.81,10.68,D,0,2020
-30.28228,-57.57244,352.37,0.53,0.5,2020-09-23,1703,N,VIIRS,n,2,305.11,17.82,D,0,2020
-30.21338,-56.67734,334.05,0.47,0.48,2020-09-23,1703,N,VIIRS,n,2,302.02,3.27,D,0,2020
-32.14395,-58.126,347.14,0.6,0.53,2020-09-23,1703,N,VIIRS,n,2,294.11,19.03,D,0,2020
-32.15285,-58.11193,346.85,0.6,0.53,2020-09-23,1703,N,VIIRS,n,2,295.49,16.66,D,0,2020
-34.15231,-57.62665,326.03,0.64,0.72,2020-09-23,1842,N,VIIRS,n,2,287.54,4.52,D,0,2020
-34.06525,-57.6075,347.59,0.65,0.73,2020-09-23,1842,N,VIIRS,n,2,289.07,8.82,D,0,2020
-34.0656,-57.60767,347.41,0.65,0.73,2020-09-23,1842,N,VIIRS,n,2,289.04,6.71,D,0,2020
-34.05904,-57.61038,328.42,0.65,0.73,2020-09-23,1842,N,VIIRS,n,2,290.98,6.71,D,0,2020
-31.58752,-57.87289,334.54,0.73,0.76,2020-09-23,1843,N,VIIRS,n,2,294.76,7.34,D,0,2020
-31.59015,-57.86856,353.12,0.73,0.76,2020-09-23,1843,N,VIIRS,n,2,296.05,11.25,D,0,2020
