latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,year
-34.78532,-55.28763,304.28,0.45,0.39,2021-12-29,427,N20,VIIRS,n,2,289.99,0.75,N,0,2021
-34.78392,-55.98661,302.02,0.48,0.4,2021-12-29,427,N20,VIIRS,n,2,290.46,0.61,N,0,2021
-34.78756,-55.98769,304.09,0.48,0.4,2021-12-29,427,N20,VIIRS,n,2,290.62,1.41,N,0,2021
-34.78012,-56.18566,328.65,0.49,0.4,2021-12-29,427,N20,VIIRS,n,2,289.82,5.83,N,0,2021
-34.78379,-56.18674,334.84,0.49,0.4,2021-12-29,427,N20,VIIRS,n,2,293.16,5.83,N,0,2021
-34.879,-54.91237,338.17,0.32,0.55,2021-12-29,1648,N20,VIIRS,n,2,300.78,11.46,D,0,2021
-34.87926,-54.91598,348.91,0.32,0.55,2021-12-29,1648,N20,VIIRS,n,2,303.3,11.46,D,0,2021
-34.79781,-56.08875,333.83,0.38,0.59,2021-12-29,1648,N20,VIIRS,n,2,302.29,1.67,D,0,2021
-34.2551,-57.22273,367.0,0.44,0.62,2021-12-29,1648,N20,VIIRS,h,2,301.7,5.61,D,0,2021
-34.25484,-57.21794,335.94,0.43,0.62,2021-12-29,1648,N20,VIIRS,n,2,290.22,5.61,D,0,2021
-33.93497,-54.14042,341.36,0.57,0.52,2021-12-29,1648,N20,VIIRS,n,2,304.62,5.78,D,0,2021
-31.95112,-55.31807,367.0,0.32,0.55,2021-12-29,1649,N20,VIIRS,h,2,305.41,4.11,D,0,2021
-33.93866,-58.27676,342.41,0.5,0.66,2021-12-29,1649,N20,VIIRS,n,2,304.01,3.45,D,0,2021
-33.93894,-58.2783,339.19,0.5,0.66,2021-12-29,1649,N20,VIIRS,n,2,304.14,3.77,D,0,2021
-33.47476,-54.04688,336.83,0.56,0.51,2021-12-29,1649,N20,VIIRS,n,2,304.81,4.19,D,0,2021
-32.77262,-54.35744,335.41,0.57,0.52,2021-12-29,1649,N20,VIIRS,l,2,306.29,3.27,D,0,2021
-31.97705,-55.32227,367.0,0.32,0.55,2021-12-29,1649,N20,VIIRS,h,2,307.6,3.6,D,0,2021
-31.97677,-55.31885,342.67,0.32,0.55,2021-12-29,1649,N20,VIIRS,n,2,303.88,3.6,D,0,2021
-31.97142,-55.31595,331.32,0.32,0.55,2021-12-29,1649,N20,VIIRS,l,2,305.1,4.09,D,0,2021
-31.97197,-55.32281,340.29,0.32,0.55,2021-12-29,1649,N20,VIIRS,n,2,312.58,6.46,D,0,2021
-31.9562,-55.31755,333.97,0.32,0.55,2021-12-29,1649,N20,VIIRS,n,2,307.68,3.32,D,0,2021
-31.95058,-55.31124,343.08,0.32,0.55,2021-12-29,1649,N20,VIIRS,n,2,309.17,10.83,D,0,2021
-31.95085,-55.31466,339.69,0.32,0.55,2021-12-29,1649,N20,VIIRS,n,2,308.41,4.11,D,0,2021
-31.94497,-55.30492,367.0,0.32,0.55,2021-12-29,1649,N20,VIIRS,h,2,310.67,7.72,D,0,2021
-30.30737,-57.57908,351.55,0.42,0.61,2021-12-29,1650,N20,VIIRS,n,2,304.61,3.72,D,0,2021
-30.30167,-57.57963,367.0,0.42,0.61,2021-12-29,1650,N20,VIIRS,h,2,305.53,14.48,D,0,2021
-34.88184,-54.91261,345.34,0.58,0.7,2021-12-29,1828,N20,VIIRS,n,2,296.1,9.83,D,0,2021
-34.88012,-54.90698,332.01,0.58,0.7,2021-12-29,1828,N20,VIIRS,n,2,297.01,6.26,D,0,2021
-34.88194,-54.91328,339.79,0.58,0.7,2021-12-29,1828,N20,VIIRS,n,2,295.86,7.1,D,0,2021
-34.19359,-57.2056,352.9,0.46,0.64,2021-12-29,1829,N20,VIIRS,n,2,303.18,9.35,D,0,2021
-34.19495,-57.21058,355.78,0.46,0.64,2021-12-29,1829,N20,VIIRS,n,2,310.64,9.35,D,0,2021
-34.18791,-57.20789,338.25,0.46,0.64,2021-12-29,1829,N20,VIIRS,n,2,304.22,9.35,D,0,2021
-34.19738,-57.21214,367.0,0.46,0.64,2021-12-29,1829,N20,VIIRS,h,2,307.48,18.17,D,0,2021
-34.19603,-57.20708,347.97,0.46,0.64,2021-12-29,1829,N20,VIIRS,n,2,303.49,12.19,D,0,2021
-34.19036,-57.2094,367.0,0.46,0.64,2021-12-29,1829,N20,VIIRS,h,2,308.52,12.19,D,0,2021
-32.28847,-54.71087,367.0,0.7,0.75,2021-12-29,1829,N20,VIIRS,h,2,303.85,25.35,D,0,2021
-32.29069,-54.7183,367.0,0.7,0.75,2021-12-29,1829,N20,VIIRS,h,2,304.75,21.32,D,0,2021
-31.94256,-55.27084,345.7,0.67,0.74,2021-12-29,1829,N20,VIIRS,n,2,302.43,3.81,D,0,2021
-31.95286,-55.30562,332.71,0.67,0.73,2021-12-29,1829,N20,VIIRS,n,2,302.05,6.49,D,0,2021
-31.96752,-55.31009,332.42,0.67,0.73,2021-12-29,1829,N20,VIIRS,n,2,301.42,7.36,D,0,2021
-31.94225,-55.27337,343.89,0.67,0.74,2021-12-29,1829,N20,VIIRS,n,2,301.68,6.3,D,0,2021
-31.95236,-55.30825,331.39,0.67,0.73,2021-12-29,1829,N20,VIIRS,l,2,302.23,4.0,D,0,2021
-31.94377,-55.30386,332.53,0.67,0.73,2021-12-29,1829,N20,VIIRS,l,2,303.4,2.96,D,0,2021
-31.72023,-54.69636,336.98,0.73,0.76,2021-12-29,1829,N20,VIIRS,n,2,302.27,3.73,D,0,2021
-31.94778,-56.98756,337.17,0.54,0.68,2021-12-29,1829,N20,VIIRS,l,2,308.57,2.25,D,0,2021
-30.30236,-57.57664,340.36,0.55,0.68,2021-12-29,1830,N20,VIIRS,n,2,305.13,4.72,D,0,2021
-30.30621,-57.57675,346.15,0.55,0.68,2021-12-29,1830,N20,VIIRS,n,2,305.79,5.85,D,0,2021
-32.47123,-57.44749,316.4,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.77,1.6,N,0,2021
-32.47446,-57.45743,332.46,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.87,4.3,N,0,2021
-32.47643,-57.44953,320.77,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.06,1.6,N,0,2021
-32.47544,-57.45346,306.31,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,293.78,1.6,N,0,2021
-32.47477,-57.47908,324.26,0.38,0.58,2021-12-30,407,N20,VIIRS,n,2,294.65,4.31,N,0,2021
-32.47574,-57.47517,344.18,0.38,0.58,2021-12-30,407,N20,VIIRS,n,2,295.35,4.31,N,0,2021
-32.47282,-57.48686,307.26,0.38,0.58,2021-12-30,407,N20,VIIRS,n,2,294.56,1.38,N,0,2021
-32.47379,-57.48297,311.93,0.38,0.58,2021-12-30,407,N20,VIIRS,n,2,295.04,1.38,N,0,2021
-32.48196,-57.47314,308.04,0.38,0.58,2021-12-30,407,N20,VIIRS,n,2,294.45,2.89,N,0,2021
-32.49514,-57.44316,312.71,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.91,1.59,N,0,2021
-32.49613,-57.43922,314.79,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.5,1.59,N,0,2021
-32.49543,-57.46498,339.7,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.27,5.11,N,0,2021
-32.4974,-57.45705,320.84,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,293.26,3.09,N,0,2021
-32.49839,-57.45306,328.71,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.7,3.41,N,0,2021
-32.49939,-57.44904,326.84,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.94,3.41,N,0,2021
-32.49641,-57.46103,310.16,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,293.15,3.09,N,0,2021
-32.50265,-57.4589,310.8,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.68,3.75,N,0,2021
-32.50595,-57.46861,326.46,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,295.34,4.93,N,0,2021
-32.50693,-57.46469,367.0,0.37,0.58,2021-12-30,407,N20,VIIRS,h,2,297.13,3.75,N,0,2021
-32.5079,-57.46075,322.62,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.46,3.75,N,0,2021
-32.49317,-57.43798,314.51,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.31,1.73,N,0,2021
-32.4964,-57.4477,325.3,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,295.12,4.02,N,0,2021
-32.49234,-57.4636,311.73,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,293.58,2.2,N,0,2021
-32.49742,-57.44373,314.83,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.46,1.73,N,0,2021
-32.49759,-57.46546,336.28,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.77,4.15,N,0,2021
-32.49961,-57.45756,326.15,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.58,2.63,N,0,2021
-32.50062,-57.45359,325.6,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,295.08,5.11,N,0,2021
-32.4986,-57.46152,309.49,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,293.77,2.63,N,0,2021
-32.50486,-57.45939,320.31,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.98,2.63,N,0,2021
-32.50711,-57.473,320.73,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.72,4.39,N,0,2021
-32.50812,-57.46905,352.74,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,298.31,4.39,N,0,2021
-32.50911,-57.46515,367.0,0.37,0.58,2021-12-30,407,N20,VIIRS,h,2,298.58,6.48,N,0,2021
-32.51011,-57.46123,307.32,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,293.88,6.48,N,0,2021
-32.51135,-57.47884,340.75,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,295.42,3.55,N,0,2021
-32.51237,-57.47483,322.81,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,295.17,4.39,N,0,2021
-32.51034,-57.48281,313.19,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,293.72,3.55,N,0,2021
-32.51339,-57.47084,319.93,0.37,0.58,2021-12-30,407,N20,VIIRS,n,2,294.47,4.39,N,0,2021
-32.5126,-57.49645,313.22,0.38,0.58,2021-12-30,407,N20,VIIRS,n,2,294.54,3.43,N,0,2021
-32.51687,-57.5022,347.87,0.38,0.58,2021-12-30,407,N20,VIIRS,n,2,294.32,3.43,N,0,2021
-32.51788,-57.49823,332.56,0.38,0.58,2021-12-30,407,N20,VIIRS,n,2,294.23,3.43,N,0,2021
-32.90977,-57.92893,329.44,0.39,0.59,2021-12-30,407,N20,VIIRS,n,2,293.75,2.93,N,0,2021
-32.91082,-57.92478,321.88,0.39,0.59,2021-12-30,407,N20,VIIRS,n,2,294.43,2.93,N,0,2021
-32.91292,-57.9165,322.45,0.39,0.59,2021-12-30,407,N20,VIIRS,n,2,294.6,2.04,N,0,2021
-32.90873,-57.93302,304.4,0.39,0.59,2021-12-30,407,N20,VIIRS,n,2,292.54,1.83,N,0,2021
-32.91188,-57.92062,311.61,0.39,0.59,2021-12-30,407,N20,VIIRS,n,2,294.09,2.04,N,0,2021
-32.91396,-57.91243,316.83,0.39,0.59,2021-12-30,407,N20,VIIRS,n,2,294.01,1.66,N,0,2021
-32.91498,-57.90838,308.62,0.39,0.59,2021-12-30,407,N20,VIIRS,n,2,294.09,1.66,N,0,2021
-34.7687,-55.79239,355.72,0.54,0.51,2021-12-30,408,N20,VIIRS,n,2,294.75,16.36,N,0,2021
-34.84612,-56.30004,304.66,0.57,0.52,2021-12-30,408,N20,VIIRS,n,2,290.52,1.15,N,0,2021
-32.4795,-57.48181,304.19,0.58,0.7,2021-12-30,548,N20,VIIRS,n,2,291.7,1.88,N,0,2021
-32.47978,-57.47548,316.2,0.58,0.7,2021-12-30,548,N20,VIIRS,n,2,292.07,1.88,N,0,2021
-32.50015,-57.45802,304.88,0.59,0.7,2021-12-30,548,N20,VIIRS,n,2,291.78,2.09,N,0,2021
-32.50043,-57.45179,313.9,0.59,0.7,2021-12-30,548,N20,VIIRS,n,2,292.55,2.09,N,0,2021
-32.50071,-57.44559,307.0,0.59,0.7,2021-12-30,548,N20,VIIRS,n,2,292.56,3.01,N,0,2021
-32.50638,-57.46484,305.64,0.59,0.7,2021-12-30,548,N20,VIIRS,n,2,292.64,2.93,N,0,2021
-32.50667,-57.45851,318.83,0.59,0.7,2021-12-30,548,N20,VIIRS,n,2,293.03,2.09,N,0,2021
-32.51289,-57.46536,316.49,0.59,0.7,2021-12-30,548,N20,VIIRS,n,2,293.3,3.45,N,0,2021
-32.90778,-57.92954,303.33,0.55,0.68,2021-12-30,548,N20,VIIRS,n,2,291.15,1.32,N,0,2021
-32.91416,-57.92984,311.02,0.55,0.68,2021-12-30,548,N20,VIIRS,n,2,290.76,1.32,N,0,2021
-32.91444,-57.92391,309.07,0.55,0.68,2021-12-30,548,N20,VIIRS,n,2,291.54,1.32,N,0,2021
-32.91473,-57.91798,314.01,0.55,0.68,2021-12-30,548,N20,VIIRS,n,2,292.18,1.74,N,0,2021
-32.91501,-57.91199,304.49,0.55,0.68,2021-12-30,548,N20,VIIRS,n,2,291.75,1.74,N,0,2021
-34.76532,-55.79487,314.19,0.75,0.77,2021-12-30,548,N20,VIIRS,n,2,287.95,2.96,N,0,2021
-34.77037,-55.7887,367.0,0.68,0.74,2021-12-30,1629,N20,VIIRS,h,2,300.24,25.06,D,0,2021
-34.77019,-55.78122,331.41,0.68,0.74,2021-12-30,1629,N20,VIIRS,n,2,297.28,5.7,D,0,2021
-34.77057,-55.79631,352.5,0.68,0.74,2021-12-30,1629,N20,VIIRS,n,2,301.8,25.06,D,0,2021
-34.62858,-56.24604,346.11,0.72,0.76,2021-12-30,1629,N20,VIIRS,n,2,299.91,8.18,D,0,2021
-34.63137,-56.24705,353.26,0.72,0.76,2021-12-30,1629,N20,VIIRS,n,2,300.58,14.64,D,0,2021
-34.34059,-55.22649,331.17,0.63,0.72,2021-12-30,1629,N20,VIIRS,n,2,303.8,3.54,D,0,2021
-33.657,-55.6668,350.44,0.66,0.73,2021-12-30,1630,N20,VIIRS,n,2,313.12,9.67,D,0,2021
-34.77257,-55.7815,342.29,0.59,0.53,2021-12-30,1810,N20,VIIRS,n,2,295.55,2.41,D,3,2021
-34.76784,-55.78329,352.39,0.59,0.53,2021-12-30,1810,N20,VIIRS,n,2,312.96,66.9,D,0,2021
-34.76938,-55.78964,352.87,0.59,0.53,2021-12-30,1810,N20,VIIRS,n,2,318.57,55.08,D,0,2021
-34.76311,-55.78508,351.85,0.59,0.53,2021-12-30,1810,N20,VIIRS,n,2,308.97,66.9,D,0,2021
-34.76463,-55.79139,353.15,0.59,0.53,2021-12-30,1810,N20,VIIRS,n,2,307.18,55.08,D,0,2021
-34.82506,-56.04197,345.67,0.57,0.52,2021-12-30,1810,N20,VIIRS,n,2,300.52,5.23,D,0,2021
-34.76463,-55.77957,340.87,0.59,0.53,2021-12-30,1810,N20,VIIRS,n,2,298.38,26.68,D,0,2021
-34.76614,-55.78599,349.84,0.59,0.53,2021-12-30,1810,N20,VIIRS,n,2,313.15,90.86,D,0,2021
-34.76763,-55.79233,351.56,0.59,0.53,2021-12-30,1810,N20,VIIRS,n,2,312.63,90.86,D,0,2021
-34.8265,-56.04367,340.04,0.57,0.52,2021-12-30,1810,N20,VIIRS,n,2,299.6,7.42,D,0,2021
-34.76139,-55.78772,367.0,0.59,0.53,2021-12-30,1810,N20,VIIRS,h,2,301.32,19.74,D,0,2021
-34.76289,-55.79408,346.12,0.59,0.53,2021-12-30,1810,N20,VIIRS,n,2,299.53,19.74,D,0,2021
-34.63212,-56.24605,338.18,0.56,0.52,2021-12-30,1810,N20,VIIRS,n,2,302.74,4.53,D,0,2021
-34.43274,-56.38344,341.88,0.56,0.51,2021-12-30,1810,N20,VIIRS,n,2,304.65,8.37,D,0,2021
-33.49605,-54.02624,367.0,0.4,0.6,2021-12-30,1810,N20,VIIRS,h,2,310.07,12.14,D,0,2021
-33.49713,-54.03045,349.08,0.39,0.6,2021-12-30,1810,N20,VIIRS,n,2,307.35,7.52,D,0,2021
-33.66189,-55.66549,367.0,0.32,0.54,2021-12-30,1810,N20,VIIRS,h,2,316.17,5.77,D,0,2021
-33.66272,-55.6689,348.72,0.32,0.54,2021-12-30,1810,N20,VIIRS,n,2,317.12,5.77,D,0,2021
-33.35484,-55.13779,353.58,0.35,0.56,2021-12-30,1810,N20,VIIRS,n,2,310.23,10.46,D,0,2021
-33.50702,-56.85594,338.66,0.55,0.51,2021-12-30,1810,N20,VIIRS,l,2,312.18,3.2,D,0,2021
-32.35951,-54.1523,334.25,0.41,0.61,2021-12-30,1810,N20,VIIRS,n,2,303.83,4.02,D,0,2021
-32.36224,-54.15141,332.76,0.41,0.61,2021-12-30,1810,N20,VIIRS,l,2,304.5,3.53,D,0,2021
-32.34682,-54.13783,337.37,0.42,0.61,2021-12-30,1810,N20,VIIRS,n,2,302.44,4.63,D,0,2021
-32.34131,-54.13969,333.13,0.42,0.61,2021-12-30,1810,N20,VIIRS,n,2,301.59,4.37,D,0,2021
-32.9151,-57.90731,348.62,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,312.78,27.69,D,0,2021
-32.90948,-57.90337,342.43,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,306.87,47.88,D,0,2021
-32.91183,-57.91405,348.78,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,312.95,27.69,D,0,2021
-32.91414,-57.92452,344.21,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,311.04,7.97,D,0,2021
-32.91066,-57.90872,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,l,2,329.0,27.69,D,0,2021
-32.90621,-57.91008,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,h,2,335.71,108.18,D,0,2021
-32.90739,-57.91541,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,h,2,318.04,108.18,D,0,2021
-32.90503,-57.90474,341.04,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,304.66,49.89,D,0,2021
-32.90855,-57.9207,354.76,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,316.85,23.75,D,0,2021
-32.90971,-57.92592,351.15,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,313.46,23.75,D,0,2021
-32.90176,-57.91143,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,h,2,351.87,108.18,D,0,2021
-32.90412,-57.92211,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,h,2,321.91,23.75,D,0,2021
-32.90526,-57.92731,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,h,2,321.04,23.75,D,0,2021
-32.90058,-57.90607,340.53,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,303.44,49.89,D,0,2021
-32.90294,-57.91679,356.01,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,323.07,108.18,D,0,2021
-32.89851,-57.91819,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,h,2,346.24,338.94,D,0,2021
-32.89968,-57.9235,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,h,2,342.44,242.75,D,0,2021
-32.90084,-57.92875,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,h,2,335.08,242.75,D,0,2021
-32.89641,-57.93019,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,h,2,341.14,242.75,D,0,2021
-32.89288,-57.9142,350.35,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,305.63,338.94,D,0,2021
-32.89406,-57.91957,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,l,2,370.53,338.94,D,0,2021
-32.89524,-57.92491,367.0,0.5,0.49,2021-12-30,1810,N20,VIIRS,l,2,360.46,242.75,D,0,2021
-32.88962,-57.92095,339.13,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,300.88,10.01,D,0,2021
-32.8908,-57.92629,354.71,0.5,0.49,2021-12-30,1810,N20,VIIRS,n,2,302.97,16.3,D,0,2021
-32.51558,-57.45541,350.84,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,311.16,16.13,D,0,2021
-32.51689,-57.46112,341.73,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,310.61,5.89,D,0,2021
-32.51212,-57.44852,341.89,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,307.94,9.01,D,0,2021
-32.51464,-57.45988,349.63,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,311.13,8.72,D,0,2021
-32.50624,-57.44425,341.83,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,311.17,18.92,D,0,2021
-32.5075,-57.44992,333.75,0.54,0.51,2021-12-30,1811,N20,VIIRS,l,2,308.74,9.01,D,0,2021
-32.50163,-57.44566,341.44,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,307.48,35.13,D,0,2021
-32.51176,-57.49106,334.38,0.54,0.51,2021-12-30,1811,N20,VIIRS,l,2,308.74,4.14,D,0,2021
-32.50717,-57.49245,343.24,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,306.85,4.14,D,0,2021
-32.47858,-57.45263,332.56,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,307.23,4.53,D,0,2021
-32.47399,-57.45412,367.0,0.54,0.51,2021-12-30,1811,N20,VIIRS,h,2,339.31,151.4,D,0,2021
-32.47272,-57.44847,353.58,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,318.82,151.4,D,0,2021
-32.47781,-57.47108,341.15,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,306.57,6.03,D,0,2021
-32.46813,-57.44996,348.39,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,305.44,151.4,D,0,2021
-32.47579,-57.48394,337.84,0.54,0.51,2021-12-30,1811,N20,VIIRS,n,2,304.58,3.4,D,0,2021
-32.47066,-57.46121,314.15,0.54,0.51,2021-12-30,1811,N20,VIIRS,l,2,316.93,129.11,D,0,2021
-32.86206,-58.01427,326.09,0.71,0.75,2021-12-31,349,N20,VIIRS,n,2,291.71,4.15,N,0,2021
-32.35692,-57.56808,329.45,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.48,8.7,N,0,2021
-32.36131,-57.55334,326.62,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.52,9.19,N,0,2021
-32.33953,-57.62635,308.33,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,274.3,4.22,N,0,2021
-32.34618,-57.62907,321.8,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,274.08,4.22,N,0,2021
-32.37443,-57.53423,334.33,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,294.54,5.2,N,0,2021
-32.34836,-57.62178,314.0,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,279.97,5.49,N,0,2021
-32.35053,-57.61451,311.14,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,281.89,5.49,N,0,2021
-32.37006,-57.54893,314.51,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.23,4.3,N,0,2021
-32.37225,-57.54158,317.36,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.15,4.3,N,0,2021
-32.37663,-57.52687,313.81,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.69,5.2,N,0,2021
-32.35281,-57.63191,333.41,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,275.92,12.1,N,0,2021
-32.37665,-57.55178,343.15,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.83,47.29,N,0,2021
-32.37885,-57.54436,355.56,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,297.37,47.29,N,0,2021
-32.38105,-57.53697,349.85,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,295.72,48.59,N,0,2021
-32.38322,-57.52964,322.91,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,294.12,48.59,N,0,2021
-32.38538,-57.52238,320.9,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.26,13.56,N,0,2021
-32.355,-57.62457,317.47,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,284.97,7.53,N,0,2021
-32.35944,-57.6347,338.41,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,274.15,12.1,N,0,2021
-32.36165,-57.6273,335.67,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,278.94,7.53,N,0,2021
-32.3811,-57.56181,367.0,0.69,0.74,2021-12-31,349,N20,VIIRS,h,2,294.15,24.82,N,0,2021
-32.38327,-57.55449,350.56,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,298.24,47.29,N,0,2021
-32.38549,-57.54705,367.0,0.69,0.74,2021-12-31,349,N20,VIIRS,h,2,296.7,47.29,N,0,2021
-32.38765,-57.53975,367.0,0.69,0.74,2021-12-31,349,N20,VIIRS,h,2,298.9,48.59,N,0,2021
-32.38978,-57.53255,350.96,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,302.6,48.59,N,0,2021
-32.39195,-57.52525,342.15,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,295.74,13.56,N,0,2021
-32.39412,-57.51793,334.56,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,294.24,13.56,N,0,2021
-32.36381,-57.62003,309.86,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,286.96,7.53,N,0,2021
-32.37685,-57.57613,310.49,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.56,6.72,N,0,2021
-32.37895,-57.56908,316.29,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.27,24.82,N,0,2021
-32.39625,-57.51074,312.92,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.31,6.04,N,0,2021
-32.36612,-57.63736,329.81,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,274.14,7.42,N,0,2021
-32.36833,-57.62994,346.75,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,276.89,8.18,N,0,2021
-32.3705,-57.6226,327.34,0.7,0.75,2021-12-31,349,N20,VIIRS,n,2,283.55,8.18,N,0,2021
-32.38351,-57.57876,325.49,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,294.02,4.19,N,0,2021
-32.38563,-57.57163,349.58,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,294.77,91.28,N,0,2021
-32.38776,-57.56445,367.0,0.69,0.74,2021-12-31,349,N20,VIIRS,h,2,300.49,91.28,N,0,2021
-32.39209,-57.54982,322.66,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,305.62,191.41,N,0,2021
-32.3942,-57.54269,354.64,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,295.98,55.24,N,0,2021
-32.3963,-57.53564,367.0,0.69,0.74,2021-12-31,349,N20,VIIRS,h,2,297.73,55.24,N,0,2021
-32.39849,-57.52821,341.94,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,296.21,45.18,N,0,2021
-32.40069,-57.52077,350.32,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,295.28,45.18,N,0,2021
-32.4028,-57.51366,321.96,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,293.96,12.56,N,0,2021
-32.37696,-57.60086,304.9,0.69,0.75,2021-12-31,349,N20,VIIRS,n,2,290.71,2.8,N,0,2021
-32.37915,-57.59348,307.96,0.69,0.74,2021-12-31,349,N20,VIIRS,n,2,291.79,2.8,N,0,2021
